DaysBeingCustomer,Recency,Age,Income,Education,Marital_Status,Kids,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumStorePurchases,NumCatalogPurchases,NumWebPurchases,NumWebVisitsMonth,TotalProductsL2Y,TotalPurchasesL2Y,AvgProductsPerTrip,SharePurchasesOnDeal
720,68,64,28320.0,Graduate,Together,1,19,1,14,3,2,4,1,3,0,1,8,43,4,10.8,25.0
910,64,37,23763.0,Graduate,Single,1,22,0,6,6,2,6,1,3,0,1,7,42,4,10.5,25.0
254,67,30,72570.0,Graduate,Married,0,274,83,216,151,141,224,1,12,6,4,1,1089,22,49.5,4.5
842,94,38,34529.0,Postgraduate,Married,1,68,6,38,3,6,41,2,3,2,2,7,162,7,23.1,28.6
581,82,63,70792.0,Graduate,Widow,0,344,45,654,104,11,114,2,10,4,3,3,1272,17,74.8,11.8
1058,3,32,63211.0,Graduate,Married,0,145,193,459,205,26,145,2,7,8,3,2,1173,18,65.2,11.1
198,24,40,83891.0,Postgraduate,Married,1,217,38,350,111,85,15,1,10,7,4,1,816,21,38.9,4.8
644,54,46,36065.0,Graduate,Single,2,18,7,34,10,2,3,3,3,0,3,8,74,6,12.3,50.0
398,20,60,39898.0,Graduate,Together,1,69,8,26,12,7,12,2,4,0,3,7,134,7,19.1,28.6
515,96,74,51141.0,Postgraduate,Single,0,144,0,7,0,0,6,1,4,1,3,5,157,8,19.6,12.5
473,19,38,56939.0,Graduate,Married,1,256,34,103,90,29,49,2,10,3,3,3,561,16,35.1,12.5
30,60,63,80872.0,Graduate,Single,0,483,72,567,94,12,108,1,10,4,4,1,1336,18,74.2,5.6
874,2,38,72335.0,Postgraduate,Together,0,1285,105,653,28,21,0,1,8,4,10,8,2092,22,95.1,4.5
407,13,50,61798.0,Postgraduate,Single,0,338,4,89,11,8,13,1,9,2,4,4,463,15,30.9,6.7
305,37,64,76842.0,Postgraduate,Widow,0,605,10,345,84,54,32,1,7,8,1,0,1130,16,70.6,6.2
352,59,38,29478.0,Graduate,Together,1,8,0,7,3,1,1,1,3,0,1,6,20,4,5.0,25.0
804,55,58,46998.0,Graduate,Single,1,172,41,86,45,6,27,5,5,3,5,7,377,13,29.0,38.5
621,60,24,96843.0,Graduate,Single,0,448,71,951,40,17,17,1,10,11,6,2,1544,27,57.2,3.7
183,48,64,56551.0,Postgraduate,Widow,2,67,4,32,17,2,16,3,4,1,2,4,138,7,19.7,42.9
668,38,49,70053.0,Postgraduate,Married,1,512,53,98,81,179,89,3,10,5,8,5,1012,23,44.0,13.0
484,8,52,71670.0,Postgraduate,Widow,0,1462,16,128,0,0,160,1,6,3,5,6,1766,14,126.1,7.1
201,19,36,44359.0,Graduate,Married,2,20,0,14,7,3,1,3,4,0,2,3,45,6,7.5,50.0
578,32,62,40887.0,Graduate,Single,2,50,4,44,10,10,43,3,3,1,3,9,161,7,23.0,42.9
248,27,48,48877.0,Graduate,Divorced,1,102,1,15,2,0,24,1,4,0,3,7,144,7,20.6,14.3
498,58,67,74485.0,Graduate,Together,0,499,149,815,173,49,49,1,12,7,6,3,1734,25,69.4,4.0
439,59,42,64474.0,Graduate,Together,1,381,35,172,56,86,93,2,10,2,8,5,823,20,41.2,10.0
310,29,51,77226.0,Graduate,Together,1,631,43,239,128,76,21,2,12,8,6,3,1138,26,43.8,7.7
676,60,65,72643.0,Graduate,Widow,0,526,80,553,123,94,53,1,7,10,3,2,1429,20,71.4,5.0
346,41,36,85738.0,Postgraduate,Together,0,913,26,376,17,26,13,1,11,6,3,1,1371,20,68.6,5.0
689,27,48,55686.0,Graduate,Divorced,1,673,0,199,37,47,26,2,5,3,6,4,982,14,70.1,14.3
285,28,31,39062.0,Graduate,Single,1,23,0,9,0,0,12,1,3,0,1,4,44,4,11.0,25.0
733,8,43,34600.0,Graduate,Together,2,199,33,60,8,3,15,5,5,2,5,8,318,12,26.5,41.7
549,18,39,40794.0,Graduate,Married,1,261,23,73,4,23,50,2,5,3,6,7,434,14,31.0,14.3
542,76,43,54690.0,Undergraduate,Married,2,111,16,37,7,9,18,3,5,1,3,3,198,9,22.0,33.3
604,0,45,4428.0,Graduate,Married,1,16,4,12,2,4,321,0,0,0,25,1,359,25,14.4,0.0
1061,32,51,32632.0,Undergraduate,Married,0,63,151,137,153,19,53,2,8,4,4,5,576,16,36.0,12.5
471,2,46,38236.0,Postgraduate,Single,2,58,0,18,2,0,10,4,4,0,3,7,88,7,12.6,57.1
92,16,35,36781.0,Graduate,Married,1,29,1,17,0,3,13,1,2,1,2,8,63,5,12.6,20.0
967,56,30,31385.0,Postgraduate,Single,1,3,2,12,0,1,9,1,2,0,1,8,27,3,9.0,33.3
676,97,30,24570.0,Graduate,Married,1,28,34,62,11,14,44,3,4,0,4,9,193,8,24.1,37.5
838,15,40,25509.0,Postgraduate,Divorced,1,40,3,30,10,7,11,3,3,0,3,9,101,6,16.8,50.0
33,35,63,94642.0,Graduate,Married,0,879,143,797,106,143,143,0,9,7,5,1,2211,21,105.3,0.0
455,3,52,58646.0,Postgraduate,Married,1,62,1,44,6,5,22,1,4,1,2,4,140,7,20.0,14.3
398,49,39,53201.0,Graduate,Single,2,280,7,81,20,0,27,8,5,3,6,7,415,14,29.6,57.1
741,4,57,21994.0,Graduate,Together,1,9,0,6,3,1,3,1,3,0,0,5,22,3,7.3,33.3
581,45,36,57113.0,Graduate,Married,2,182,4,33,0,2,42,6,5,1,4,7,263,10,26.3,60.0
561,37,23,51373.0,Graduate,Married,0,83,2,101,64,26,117,1,3,5,3,4,393,11,35.7,9.1
440,39,28,23477.0,Graduate,Married,1,38,15,54,3,8,29,3,4,0,3,8,147,7,21.0,42.9
266,38,58,58116.0,Graduate,Married,1,228,19,130,4,11,51,2,8,3,3,2,443,14,31.6,14.3
384,8,51,72968.0,Postgraduate,Divorced,0,1092,37,592,145,37,55,1,8,5,5,3,1958,18,108.8,5.6
647,89,43,39791.0,Postgraduate,Married,1,85,15,27,13,13,21,2,4,1,3,7,174,8,21.8,25.0
444,47,67,91712.0,Postgraduate,Single,0,1276,24,746,94,29,48,0,11,7,9,3,2217,27,82.1,0.0
306,75,56,94472.0,Graduate,Single,1,1017,33,417,108,100,16,1,5,5,5,5,1691,15,112.7,6.7
627,86,54,13672.0,Graduate,Together,2,6,2,9,2,1,5,2,3,0,1,8,25,4,6.2,50.0
226,4,34,96547.0,Undergraduate,Married,0,448,21,125,52,101,62,0,8,6,7,2,809,21,38.5,0.0
858,73,39,79205.0,Graduate,Married,0,504,23,117,179,28,44,1,4,5,6,4,895,15,59.7,6.7
740,46,39,56559.0,Postgraduate,Together,1,226,22,133,41,31,31,3,8,3,4,4,484,15,32.3,20.0
718,38,41,32644.0,Postgraduate,Married,1,239,3,141,0,7,23,4,6,1,7,8,413,14,29.5,28.6
337,73,34,67506.0,Undergraduate,Single,1,90,38,67,33,36,67,1,6,1,4,3,331,11,30.1,9.1
519,66,44,24206.0,Graduate,Single,1,7,2,8,3,2,3,1,3,0,1,6,25,4,6.2,25.0
376,36,47,28420.0,Postgraduate,Divorced,1,4,2,5,2,0,0,1,2,0,1,6,13,3,4.3,33.3
939,29,44,22979.0,Graduate,Married,1,16,17,19,20,21,22,3,2,2,3,8,115,7,16.4,42.9
29,29,48,33279.0,Graduate,Single,0,10,3,3,0,0,0,1,3,0,0,3,16,3,5.3,33.3
473,6,42,46423.0,Postgraduate,Single,2,68,0,16,0,0,8,3,4,0,2,7,92,6,15.3,50.0
542,97,37,30368.0,Graduate,Married,1,35,0,13,2,0,2,2,3,0,2,8,52,5,10.4,40.0
769,61,44,63684.0,Graduate,Married,1,575,80,428,208,93,80,3,8,4,8,5,1464,20,73.2,15.0
690,68,50,41638.0,Graduate,Divorced,1,315,0,31,4,0,91,4,3,5,5,8,441,13,33.9,30.8
474,73,55,68805.0,Postgraduate,Divorced,1,182,2,49,17,13,20,1,7,1,3,2,283,11,25.7,9.1
335,90,48,65814.0,Postgraduate,Together,1,561,14,113,10,14,35,3,10,2,8,5,747,20,37.4,15.0
594,81,56,71964.0,Graduate,Divorced,0,587,51,932,180,34,86,1,5,6,5,3,1870,16,116.9,6.2
689,1,28,39146.0,Graduate,Single,1,94,1,33,13,12,12,3,4,0,4,8,165,8,20.6,37.5
575,79,37,96876.0,Graduate,Together,0,908,43,735,40,194,21,1,9,7,7,2,1941,23,84.4,4.3
707,92,33,34445.0,Undergraduate,Married,0,228,122,122,208,129,30,6,8,2,11,9,839,21,40.0,28.6
910,31,56,68281.0,Graduate,Single,0,995,112,417,42,48,41,1,13,9,2,5,1655,24,69.0,4.2
646,46,39,37284.0,Undergraduate,Married,2,11,1,2,2,1,6,1,3,0,0,6,23,3,7.7,33.3
731,14,31,36790.0,Graduate,Married,0,3,3,14,15,21,10,1,2,1,2,9,66,5,13.2,20.0
629,89,47,27943.0,Graduate,Together,2,12,1,16,4,1,3,3,3,0,2,8,37,5,7.4,60.0
280,31,63,22263.0,Graduate,Divorced,2,17,0,2,0,0,2,2,3,0,1,6,21,4,5.2,50.0
831,75,42,30261.0,Graduate,Together,3,8,0,5,0,3,6,1,3,0,0,8,22,3,7.3,33.3
33,42,36,28587.0,Graduate,Together,1,22,4,17,12,10,13,3,4,0,2,6,78,6,13.0,50.0
610,53,32,43815.0,Postgraduate,Married,1,14,10,29,4,7,15,1,3,0,2,6,79,5,15.8,20.0
348,53,58,48195.0,Graduate,Married,2,106,27,68,52,7,5,6,5,2,4,6,265,11,24.1,54.5
247,23,62,77027.0,Postgraduate,Married,1,820,57,242,45,0,11,2,6,3,8,4,1175,17,69.1,11.8
687,57,49,71322.0,Postgraduate,Married,1,753,43,226,69,10,204,2,13,5,8,4,1305,26,50.2,7.7
315,49,35,32765.0,Postgraduate,Married,1,13,3,17,7,3,3,2,4,0,2,5,46,6,7.7,33.3
397,6,49,29672.0,Graduate,Together,2,9,1,3,0,4,8,1,3,0,0,6,25,3,8.3,33.3
444,29,61,23272.0,Graduate,Divorced,0,19,3,6,4,2,12,1,3,0,1,4,46,4,11.5,25.0
909,5,65,49912.0,Postgraduate,Together,1,520,8,223,32,49,42,4,7,5,10,8,874,22,39.7,18.2
1092,98,29,7500.0,Undergraduate,Together,1,5,17,17,13,14,34,4,3,1,2,9,100,6,16.7,66.7
458,80,67,68117.0,Postgraduate,Widow,1,618,44,215,0,17,36,2,4,8,11,6,930,23,40.4,8.7
404,4,59,67225.0,Graduate,Married,1,315,35,322,46,7,143,3,11,2,7,5,868,20,43.4,15.0
389,70,38,17649.0,Graduate,Married,1,15,1,23,0,5,1,3,3,0,3,8,45,6,7.5,50.0
615,32,39,55914.0,Graduate,Together,1,384,60,364,119,101,232,4,8,6,11,7,1260,25,50.4,16.0
463,82,30,40059.0,Graduate,Married,1,110,29,92,28,10,145,1,3,2,6,8,414,11,37.6,9.1
602,27,64,60905.0,Graduate,Together,1,208,17,76,36,17,38,2,7,3,3,2,392,13,30.2,15.4
999,94,37,75330.0,Graduate,Married,2,555,82,257,93,61,61,4,12,3,10,6,1109,25,44.4,16.0
728,23,63,60689.0,Graduate,Single,1,240,90,216,63,6,24,4,10,4,4,3,639,18,35.5,22.2
647,97,30,38680.0,Graduate,Married,1,11,0,36,15,5,12,1,3,0,2,7,79,5,15.8,20.0
520,25,32,61416.0,Graduate,Together,0,848,154,323,201,61,78,1,10,3,10,6,1665,23,72.4,4.3
698,92,23,49767.0,Graduate,Single,0,202,47,197,55,42,149,1,8,4,5,4,692,17,40.7,5.9
831,98,44,83273.0,Graduate,Single,3,433,89,650,16,102,102,10,9,6,4,7,1392,19,73.3,52.6
401,19,33,29009.0,Graduate,Married,1,6,6,15,10,5,2,2,3,0,2,6,44,5,8.8,40.0
722,80,35,45057.0,Postgraduate,Married,1,37,0,7,3,0,3,1,3,0,2,5,50,5,10.0,20.0
786,80,43,37150.0,Graduate,Married,1,167,37,64,49,34,116,8,6,3,4,7,467,13,35.9,61.5
400,79,44,43020.0,Graduate,Single,1,45,7,99,4,25,43,3,4,1,4,6,223,9,24.8,33.3
120,50,55,53154.0,Graduate,Married,1,129,0,21,0,1,7,1,4,1,3,4,158,8,19.8,12.5
421,60,41,65308.0,Graduate,Married,0,713,0,264,120,80,34,1,12,8,7,4,1211,27,44.9,3.7
870,44,44,76467.0,Graduate,Single,1,676,161,426,210,44,58,2,5,5,2,6,1575,12,131.2,16.7
373,0,67,81044.0,Undergraduate,Married,0,450,26,535,73,98,26,1,10,6,5,1,1208,21,57.5,4.8
488,28,63,32871.0,Graduate,Married,2,22,2,12,0,2,5,1,3,0,1,4,43,4,10.8,25.0
469,35,39,55801.0,Graduate,Single,2,367,4,51,6,4,95,6,6,2,7,7,527,15,35.1,40.0
196,49,55,76320.0,Graduate,Widow,1,526,35,214,69,53,35,2,4,3,6,2,932,13,71.7,15.4
332,46,59,36927.0,Postgraduate,Single,2,51,0,16,0,0,4,2,3,0,3,8,71,6,11.8,33.3
192,97,61,48794.0,Graduate,Together,2,25,0,11,3,0,15,1,3,0,1,4,54,4,13.5,25.0
656,51,49,23478.0,Graduate,Single,0,28,6,27,12,17,39,1,3,0,3,8,129,6,21.5,16.7
938,80,41,71128.0,Graduate,Divorced,1,958,159,447,20,0,31,3,12,10,2,7,1615,24,67.3,12.5
532,10,38,70179.0,Postgraduate,Divorced,1,532,88,168,69,44,133,3,13,3,7,5,1034,23,45.0,13.0
613,29,64,59462.0,Graduate,Married,1,724,17,143,0,8,196,2,12,2,9,7,1088,23,47.3,8.7
596,52,45,52143.19977678572,Postgraduate,Together,2,375,42,48,94,66,96,7,4,10,4,3,721,18,40.1,38.9
373,74,45,38361.0,Graduate,Together,1,39,0,56,20,8,14,3,3,1,3,7,137,7,19.6,42.9
583,82,33,52143.19977678572,Postgraduate,Single,1,23,0,15,0,2,7,2,3,0,3,6,47,6,7.8,33.3
436,54,32,70038.0,Postgraduate,Together,0,587,54,348,71,54,130,1,8,4,4,2,1244,16,77.8,6.2
399,93,36,42554.0,Graduate,Together,2,29,1,11,0,0,0,2,3,0,2,4,41,5,8.2,40.0
757,63,40,67445.0,Graduate,Married,1,757,80,217,29,80,11,5,12,6,9,6,1174,27,43.5,18.5
582,92,63,67046.0,Graduate,Widow,1,544,35,133,23,151,107,2,4,5,4,2,993,13,76.4,15.4
574,40,66,42192.0,Graduate,Married,0,40,15,15,17,6,7,1,3,1,2,4,100,6,16.7,16.7
797,70,62,77610.0,Postgraduate,Married,1,1245,33,332,21,33,16,2,4,7,4,7,1680,15,112.0,13.3
245,96,30,31761.0,Graduate,Married,1,19,1,20,16,14,28,2,4,0,3,5,98,7,14.0,28.6
442,81,35,34350.0,Graduate,Together,1,16,3,15,2,1,11,1,3,0,1,7,48,4,12.0,25.0
606,63,65,54591.0,Graduate,Together,1,376,4,94,12,9,24,3,8,2,6,5,519,16,32.4,18.8
375,85,58,71866.0,Graduate,Married,1,184,178,178,103,39,33,1,10,3,6,3,715,19,37.6,5.3
476,51,45,25293.0,Graduate,Married,1,15,0,11,0,2,9,1,2,1,1,8,37,4,9.2,25.0
460,23,27,42000.0,Postgraduate,Single,0,124,83,267,85,59,35,2,11,2,5,5,653,18,36.3,11.1
546,95,31,69520.0,Graduate,Married,0,627,120,414,121,80,93,1,5,6,9,5,1455,20,72.8,5.0
186,11,44,64713.0,Graduate,Divorced,1,180,60,241,13,54,54,2,7,5,5,4,602,17,35.4,11.8
607,42,37,27889.0,Postgraduate,Married,1,14,0,4,0,0,8,1,2,1,1,6,26,4,6.5,25.0
283,77,54,22123.0,Undergraduate,Widow,0,3,3,24,34,7,31,1,3,1,2,5,102,6,17.0,16.7
672,82,43,52143.19977678572,Graduate,Married,2,71,1,16,0,0,9,4,3,1,2,8,97,6,16.2,66.7
560,83,60,52143.19977678572,Postgraduate,Together,1,161,0,22,0,0,24,2,4,1,4,6,207,9,23.0,22.2
861,40,41,27803.0,Graduate,Married,1,8,26,46,38,9,49,2,4,0,3,8,176,7,25.1,28.6
443,95,59,52143.19977678572,Graduate,Single,1,264,0,21,12,6,147,3,5,1,6,7,450,12,37.5,25.0
907,32,54,51651.0,Graduate,Married,1,293,6,23,13,6,92,4,5,2,6,8,433,13,33.3,30.8
721,48,26,68487.0,Graduate,Married,0,758,12,385,33,89,89,1,13,7,9,4,1366,29,47.1,3.4
431,75,71,52143.19977678572,Postgraduate,Widow,0,532,126,490,164,126,126,1,11,5,5,1,1564,21,74.5,4.8
687,24,45,56796.0,Graduate,Married,1,656,38,161,62,47,37,3,7,9,8,7,1001,24,41.7,12.5
750,61,22,87000.0,Undergraduate,Married,0,196,25,607,67,17,49,1,7,6,4,2,961,17,56.5,5.9
279,6,55,79823.0,Graduate,Married,1,835,73,380,114,73,43,1,7,9,6,2,1518,22,69.0,4.5
634,16,34,30828.0,Graduate,Single,1,16,11,15,2,0,12,2,4,1,1,3,56,6,9.3,33.3
572,39,43,34109.0,Postgraduate,Married,1,9,1,5,2,1,4,1,3,0,0,4,22,3,7.3,33.3
491,2,40,53367.0,Postgraduate,Divorced,2,229,7,140,10,3,11,7,8,1,5,7,400,14,28.6,50.0
440,49,45,22390.0,Undergraduate,Together,0,0,1,4,15,1,5,1,2,0,1,7,26,3,8.7,33.3
333,31,38,71322.0,Graduate,Together,1,121,24,124,24,15,42,1,7,1,4,2,350,12,29.2,8.3
746,58,21,79244.0,Graduate,Single,0,471,102,125,212,61,245,1,7,10,4,1,1216,21,57.9,4.8
909,5,65,49912.0,Postgraduate,Together,1,520,8,223,32,49,42,4,7,5,10,8,874,22,39.7,18.2
593,90,64,48699.0,Postgraduate,Married,2,26,1,10,2,0,1,1,3,0,1,5,40,4,10.0,25.0
461,47,39,80144.0,Graduate,Together,0,240,132,445,250,192,108,1,8,7,3,1,1367,18,75.9,5.6
586,25,58,54252.0,Graduate,Single,2,178,4,26,8,4,44,5,5,1,4,6,264,10,26.4,50.0
827,60,38,81929.0,Postgraduate,Married,1,1486,55,278,49,0,185,2,10,4,4,6,2053,18,114.1,11.1
766,67,39,76068.0,Graduate,Married,1,1115,12,128,33,12,76,1,4,3,2,6,1376,9,152.9,11.1
290,40,38,53204.0,Postgraduate,Married,2,29,0,8,2,0,6,1,3,0,1,4,45,4,11.2,25.0
227,63,65,67911.0,Postgraduate,Together,1,529,0,356,63,28,0,3,11,7,6,3,976,24,40.7,12.5
839,1,30,14796.0,Undergraduate,Married,1,13,3,8,7,4,16,2,3,0,1,9,51,4,12.8,50.0
319,89,40,78128.0,Postgraduate,Married,1,934,24,230,16,24,36,2,6,4,8,3,1264,18,70.2,11.1
675,40,42,14188.0,Undergraduate,Married,0,2,7,11,16,12,27,1,4,0,2,6,75,6,12.5,16.7
797,5,28,20425.0,Undergraduate,Married,1,4,12,5,3,16,17,2,3,0,2,7,57,5,11.4,40.0
455,3,52,58646.0,Postgraduate,Married,1,62,1,44,6,5,22,1,4,1,2,4,140,7,20.0,14.3
750,1,44,72967.0,Graduate,Divorced,1,158,35,179,0,0,125,2,8,2,7,5,497,17,29.2,11.8
516,24,65,48150.0,Postgraduate,Married,1,173,2,39,3,2,47,3,4,1,5,7,266,10,26.6,30.0
839,89,53,82332.0,Graduate,Single,0,830,59,968,51,79,19,1,12,3,5,2,2006,20,100.3,5.0
697,48,59,58275.0,Graduate,Widow,2,189,10,253,56,43,64,6,7,2,8,7,615,17,36.2,35.3
744,31,33,44953.0,Postgraduate,Together,0,728,17,133,11,8,124,1,13,3,7,6,1021,23,44.4,4.3
233,68,61,34587.0,Graduate,Together,2,7,2,9,2,0,2,2,3,0,1,4,22,4,5.5,50.0
723,46,40,43018.0,Postgraduate,Together,1,35,4,17,7,6,64,1,2,2,2,5,133,6,22.2,16.7
529,92,60,45736.0,Postgraduate,Married,1,188,3,180,20,3,43,5,6,1,7,7,437,14,31.2,35.7
632,80,45,66476.0,Postgraduate,Together,1,742,28,152,25,9,57,2,10,8,6,4,1013,24,42.2,8.3
496,16,33,27733.0,Undergraduate,Married,1,0,7,5,26,2,17,2,3,0,2,7,57,5,11.4,40.0
348,50,62,69805.0,Postgraduate,Together,1,750,71,174,13,10,20,2,11,8,6,2,1038,25,41.5,8.0
457,93,52,72217.0,Postgraduate,Single,0,816,42,450,55,56,154,1,8,10,3,2,1573,21,74.9,4.8
808,51,43,25818.0,Graduate,Divorced,1,5,2,8,2,2,9,1,2,1,0,7,28,3,9.3,33.3
756,24,38,37509.0,Postgraduate,Together,1,37,5,56,12,8,5,2,4,0,3,7,123,7,17.6,28.6
453,79,38,25176.0,Undergraduate,Together,2,4,0,4,0,0,5,1,2,0,1,7,13,3,4.3,33.3
857,26,34,43586.0,Graduate,Married,1,99,2,11,4,0,16,3,4,0,3,8,132,7,18.9,42.9
1032,86,58,53230.0,Undergraduate,Married,1,176,72,98,136,21,229,4,12,2,5,5,732,19,38.5,21.1
198,68,57,50116.0,Graduate,Together,2,54,0,10,0,0,2,2,4,0,1,5,66,5,13.2,40.0
634,98,42,84906.0,Graduate,Together,0,997,15,414,99,30,76,1,12,6,5,2,1631,23,70.9,4.3
695,34,48,61286.0,Graduate,Married,1,356,0,107,19,9,117,2,8,1,7,5,608,16,38.0,12.5
645,60,28,82333.0,Postgraduate,Married,0,1311,0,359,46,89,17,1,10,3,4,2,1822,17,107.2,5.9
1031,3,49,65220.0,Postgraduate,Together,0,890,63,292,0,25,12,4,7,4,8,6,1282,19,67.5,21.1
664,65,40,33590.0,Graduate,Together,3,4,0,2,0,0,2,1,2,0,1,7,8,3,2.7,33.3
622,83,38,30992.0,Graduate,Divorced,1,17,0,14,7,3,2,1,3,0,1,7,43,4,10.8,25.0
427,64,38,72309.0,Postgraduate,Single,0,960,0,883,50,38,0,1,8,6,5,3,1931,19,101.6,5.3
493,85,65,156924.0,Postgraduate,Married,0,2,1,2,1,1,1,0,0,0,0,0,8,0,0.0,24.1
873,69,34,16005.0,Undergraduate,Married,1,1,3,2,20,30,47,3,2,1,2,8,103,5,20.6,60.0
95,48,57,65487.0,Postgraduate,Single,0,240,67,500,199,0,163,3,6,5,3,2,1169,14,83.5,21.4
214,21,49,58692.0,Graduate,Married,1,301,11,61,4,7,11,1,4,2,8,7,395,14,28.2,7.1
693,30,45,40590.0,Graduate,Widow,2,154,0,50,6,11,37,5,3,4,3,6,258,10,25.8,50.0
60,39,44,20587.0,Graduate,Single,1,2,3,6,4,1,9,1,2,1,1,7,25,4,6.2,25.0
366,76,60,62637.0,Postgraduate,Divorced,1,104,12,48,4,12,5,1,5,2,2,2,185,9,20.6,11.1
940,11,48,29435.0,Postgraduate,Divorced,2,70,3,37,4,2,64,4,2,2,3,9,180,7,25.7,57.1
339,26,40,19346.0,Graduate,Divorced,1,2,0,9,3,6,2,1,3,0,1,8,22,4,5.5,25.0
346,34,43,35788.0,Graduate,Married,2,23,2,11,3,1,4,2,3,0,2,6,44,5,8.8,40.0
732,72,46,36997.0,Graduate,Divorced,2,43,4,12,8,0,27,5,4,1,2,5,94,7,13.4,71.4
310,13,57,23539.0,Graduate,Married,0,4,24,11,16,1,25,1,4,0,2,6,81,6,13.5,16.7
352,58,41,65333.0,Graduate,Single,1,654,7,92,0,15,30,7,8,4,9,6,798,21,38.0,33.3
407,12,57,78499.0,Graduate,Single,0,912,72,170,47,36,97,1,4,3,11,4,1334,18,74.1,5.6
285,23,43,29732.0,Postgraduate,Together,1,25,0,8,0,1,4,1,2,0,2,9,38,4,9.5,25.0
286,33,54,41275.0,Postgraduate,Together,3,24,4,22,0,2,9,4,3,1,3,5,61,7,8.7,57.1
576,30,41,63516.0,Postgraduate,Together,2,141,11,114,15,14,5,4,7,1,4,5,300,12,25.0,33.3
390,15,52,42769.0,Postgraduate,Married,1,71,0,13,3,1,0,2,4,1,1,4,88,6,14.7,33.3
385,25,56,49572.0,Postgraduate,Married,2,35,1,16,0,1,1,2,3,0,2,7,54,5,10.8,40.0
839,4,42,69209.0,Graduate,Married,0,496,32,849,229,48,128,2,6,3,5,4,1782,14,127.3,14.3
341,80,38,17148.0,Graduate,Married,1,9,9,11,13,10,16,4,3,1,3,8,68,7,9.7,57.1
693,30,45,40590.0,Graduate,Widow,2,154,0,50,6,11,37,5,3,4,3,6,258,10,25.8,50.0
556,6,38,30560.0,Postgraduate,Together,1,9,1,5,4,5,7,1,3,0,1,7,31,4,7.8,25.0
30,16,31,32146.0,Undergraduate,Married,1,26,3,23,4,7,3,2,4,0,2,6,66,6,11.0,33.3
250,57,50,41713.0,Undergraduate,Divorced,2,77,8,44,10,10,25,5,4,1,3,6,174,8,21.8,62.5
347,9,39,34176.0,Postgraduate,Together,1,11,2,7,4,2,2,1,3,0,1,3,28,4,7.0,25.0
32,59,59,58482.0,Postgraduate,Married,1,576,7,115,19,7,7,2,9,4,7,6,731,20,36.6,10.0
344,78,49,59686.0,Graduate,Single,1,89,15,89,34,42,5,1,6,1,4,4,274,11,24.9,9.1
785,90,50,60896.0,Postgraduate,Married,1,1013,30,399,60,46,153,3,4,10,9,6,1701,23,74.0,13.0
276,74,34,62994.0,Graduate,Together,1,224,12,48,4,12,12,1,4,2,6,6,312,12,26.0,8.3
726,10,57,47320.0,Graduate,Together,1,200,19,111,50,15,19,6,8,1,5,6,414,14,29.6,42.9
669,63,65,74859.0,Undergraduate,Widow,0,570,73,614,133,102,73,1,11,5,6,3,1565,22,71.1,4.5
433,13,22,15253.0,Undergraduate,Single,1,1,3,3,8,1,13,2,3,0,1,7,29,4,7.2,50.0
559,98,40,31560.0,Postgraduate,Single,1,62,1,20,4,0,7,2,3,1,2,8,94,6,15.7,33.3
689,4,60,72071.0,Graduate,Divorced,1,531,69,300,150,138,150,3,8,4,5,2,1338,17,78.7,17.6
648,94,24,91172.0,Postgraduate,Single,0,162,28,818,0,28,56,0,7,3,4,3,1092,14,78.0,0.0
377,91,30,90000.0,Graduate,Married,0,675,144,133,94,192,241,1,5,8,4,1,1479,17,87.0,5.9
407,66,33,41967.0,Graduate,Single,2,23,4,10,0,2,15,1,3,0,1,4,54,4,13.5,25.0
246,14,49,69263.0,Graduate,Single,1,492,5,32,13,5,21,1,7,1,9,6,568,17,33.4,5.9
555,77,44,65706.0,Undergraduate,Divorced,0,918,10,129,13,0,129,1,12,3,11,7,1199,26,46.1,3.8
352,41,39,60934.0,Graduate,Together,1,224,155,155,192,93,54,2,11,4,6,4,873,21,41.6,9.5
524,21,63,71965.0,Graduate,Married,1,572,19,286,50,38,248,3,5,3,6,3,1213,14,86.6,21.4
93,25,59,65210.0,Graduate,Married,1,626,0,70,0,7,28,2,8,3,9,6,731,20,36.6,10.0
429,2,39,79174.0,Postgraduate,Married,0,1074,37,518,193,92,129,1,7,6,5,2,2043,18,113.5,5.6
743,51,47,81380.0,Postgraduate,Divorced,0,741,68,689,224,68,103,1,10,2,4,2,1893,16,118.3,6.2
808,3,41,48432.0,Postgraduate,Single,1,322,3,50,4,3,42,5,6,1,7,8,424,14,30.3,35.7
552,32,43,52914.0,Graduate,Married,1,254,10,44,30,10,227,2,3,3,7,7,575,13,44.2,15.4
437,84,59,38946.0,Graduate,Together,1,116,6,82,6,6,41,2,6,1,3,5,257,10,25.7,20.0
633,49,40,26067.0,Graduate,Married,1,22,2,18,0,2,12,3,3,0,3,8,56,6,9.3,50.0
550,69,42,44325.0,Postgraduate,Married,1,516,0,21,0,0,5,4,7,2,8,8,542,17,31.9,23.5
256,96,50,42523.0,Graduate,Married,0,14,36,11,3,26,35,1,4,1,1,2,125,6,20.8,16.7
594,23,36,26487.0,Undergraduate,Single,1,2,8,10,12,14,23,3,3,1,2,5,69,6,11.5,50.0
292,18,57,53233.0,Undergraduate,Married,1,28,0,9,3,0,0,1,3,0,1,4,40,4,10.0,25.0
